,Outside Air Temperature,Outside Air Relative Humidity,Solar Irradiation,Heating Water Flow Rate,Cooling Water Flow Rate,Heating Energy,Cooling Energy,Electrical Energy
2019-05-25 19:00:00,92.32189178466795,38.54928207397461,2.0,4.646938,78.5839309692383,20.183720111846924,550.661434173584,167.61610699999946
2019-05-25 20:00:00,90.58106231689452,37.21849822998047,0.0,6.1229629999999995,74.02235412597659,20.004069805145264,561.3597030639648,180.84729299999947
2019-05-25 21:00:00,89.2198486328125,36.29133605957031,0.0,5.945593,72.6352462768555,19.755894780158997,573.7008743286133,182.9146419999995
2019-05-25 22:00:00,88.89396667480469,36.91189575195313,0.0,6.6530576,76.1796340942383,20.938479781150818,550.7873306274414,132.46995799999945
2019-05-25 23:00:00,87.95394897460938,37.7906608581543,0.0,8.513414,77.5169219970703,20.588327169418335,585.4851303100586,207.90953099999948
2019-05-26 00:00:00,86.68111419677734,39.79574203491211,0.0,9.74835,71.6431350708008,21.62132203578949,501.392520904541,168.49233999999944
2019-05-26 01:00:00,84.21102142333984,44.886043548583984,0.0,10.811755999999999,72.4086837768555,23.7510986328125,552.3300247192383,159.89005899999944
2019-05-26 02:00:00,82.03856658935547,51.07355117797852,0.0,11.686172000000001,73.4093322753906,26.47424554824829,529.2227783203125,164.03458199999943
2019-05-26 03:00:00,81.13740539550781,54.44536972045898,0.0,12.686928,73.13929748535159,25.67647647857666,540.3124580383301,120.01059399999941
2019-05-26 04:00:00,80.2030258178711,56.90633773803711,0.0,12.505271,73.7088623046875,25.99170684814453,534.3182754516602,188.7068199999994
2019-05-26 05:00:00,77.97808837890625,59.82638931274414,27.0,12.748076,72.51043701171879,29.272935390472412,476.6468391418457,156.28069399999944
2019-05-26 06:00:00,77.01899719238281,62.81933212280274,205.0,12.999130000000001,70.07773590087889,30.325329303741455,489.7402801513672,160.6672159999994
2019-05-26 07:00:00,75.71998596191406,64.66410827636719,438.0,13.180409,73.921630859375,33.22505044937134,486.7386703491211,155.6128789999994
2019-05-26 08:00:00,73.81360626220703,68.29869842529297,642.0,12.9021,73.2301864624023,34.82710576057434,476.0516777038574,165.6548019999994
2019-05-26 09:00:00,74.14835357666016,66.99257659912111,846.0,10.557155,75.6657638549805,34.587509632110596,480.9321479797363,158.32594099999937
2019-05-26 14:00:00,84.21236419677734,48.67000198364258,914.0,4.534538700000001,86.5181503295898,35.65885782241821,513.2015838623047,168.8407869999994
2019-05-26 15:00:00,87.80494689941406,46.541015625,764.0,4.6310234,80.875862121582,30.172343730926514,579.4043235778809,178.25133599999938
2019-05-26 16:00:00,89.92247009277344,40.63026428222656,559.0,4.625692,82.33534240722659,23.9997615814209,587.7937850952148,181.87216199999938
2019-05-26 17:00:00,91.21814727783205,39.10168075561523,335.0,4.5812615999999995,70.24359130859379,22.42969262599945,545.6618919372559,188.3829349999994
2019-05-26 18:00:00,90.13597869873048,37.996192932128906,94.0,4.4716635,75.148307800293,20.55225396156311,583.9453010559082,193.0654899999994
2019-05-26 19:00:00,91.4049072265625,36.23392868041992,1.0,4.6651525000000005,69.6990127563477,18.8210586309433,565.6088829040527,168.51649999999938
2019-05-26 20:00:00,91.71524810791016,35.120372772216804,0.0,5.667862400000001,68.5272674560547,18.514487504959106,546.6299514770508,185.04832599999943
2019-05-26 21:00:00,91.74592590332031,33.716014862060554,0.0,8.035233,85.2539367675781,19.789567351341248,586.5664482116699,188.30514099999942
2019-05-26 22:00:00,90.7974090576172,31.91482734680176,0.0,10.123424,84.9100723266602,20.55525851249695,550.4194412231445,167.61282399999942
2019-05-26 23:00:00,89.57247161865234,32.323169708251946,0.0,10.872428999999999,84.9848861694336,21.044281005859375,549.5165138244629,170.41064199999943
2019-05-27 00:00:00,87.72052001953125,34.46440887451172,0.0,10.986236,81.8772811889648,20.7089866399765,508.8424301147461,165.69329099999942
2019-05-27 01:00:00,85.20843505859375,37.88346481323242,0.0,10.4719,74.7880783081055,20.9047269821167,490.285945892334,163.04328599999943
2019-05-27 02:00:00,80.01042938232422,53.45247268676758,0.0,11.952848,62.146270751953104,26.87078332901001,584.0566787719727,172.7248989999994
2019-05-27 03:00:00,79.03823852539062,56.5405387878418,0.0,12.091644,64.1964797973633,30.96452236175537,563.9430351257324,167.81346199999936
2019-05-27 04:00:00,78.44422149658203,58.88754272460938,0.0,11.525991000000001,57.4137763977051,32.86966919898987,556.074951171875,153.27487599999938
2019-05-27 05:00:00,77.16496276855469,61.98031234741211,36.0,12.089169,64.8754730224609,32.31458497047424,529.7481727600098,147.72837199999938
2019-05-27 06:00:00,76.51790618896484,63.32571411132813,207.0,12.562314,54.35498046875,32.15096855163574,491.6578369140625,148.50552399999935
2019-05-27 07:00:00,75.8913803100586,64.21994781494139,436.0,12.970276,59.625701904296896,33.33807182312012,475.23248291015625,160.5103839999993
2019-05-27 08:00:00,75.2442626953125,62.78866958618164,652.0,12.701880000000001,66.8056640625,32.99960207939148,446.1468391418457,159.7823709999993
2019-05-27 09:00:00,72.9892578125,65.27220916748047,839.0,4.6142755,76.2797012329102,33.26759076118469,413.4712963104248,155.5182879999993
2019-05-27 10:00:00,72.3887710571289,67.47080993652344,956.0,3.6697445,76.9368133544922,33.11638855934143,405.16601371765137,167.3159719999993
2019-05-27 11:00:00,71.43421936035156,67.83644866943361,851.0,0.0,72.8492736816406,33.081703186035156,401.81188011169434,167.3159719999993
2019-05-27 12:00:00,75.82295227050781,61.59563827514648,728.0,3.3008610000000003,70.545654296875,32.30616521835327,453.92493438720703,149.83379499999933
2019-05-27 13:00:00,79.75027465820312,54.46176147460938,834.0,0.0,75.0366744995117,32.73976373672485,463.1798782348633,158.93684199999933
2019-05-27 14:00:00,85.95565795898438,50.12009811401367,848.0,3.4845366,81.80775451660159,28.04837667942047,483.12688636779785,174.94456199999928
2019-05-27 15:00:00,88.7951889038086,45.9442024230957,531.0,0.0,77.5566711425781,15.697867035865784,494.991455078125,180.0148689999993
2019-05-27 16:00:00,89.66846466064453,42.95238876342773,383.0,0.0,81.6959762573242,14.73787635564804,534.9050025939941,178.3127599999993
2019-05-27 17:00:00,91.7549819946289,39.66936492919922,211.0,3.017723,80.30308532714841,11.731794714927673,494.4678039550781,171.82614199999935
2019-05-27 18:00:00,91.0601043701172,37.29037857055664,106.0,3.2922702000000004,79.91383361816409,18.199289321899414,522.4139213562012,168.37031899999937
2019-05-27 19:00:00,91.7700653076172,37.85122299194336,3.0,3.5518107000000003,85.7656784057617,9.18340688943863,551.2108535766602,188.66055199999937
2019-05-27 20:00:00,91.530517578125,37.64224624633789,0.0,4.448807700000001,71.1756591796875,12.07900419831276,531.682300567627,182.87451699999937
2019-05-27 21:00:00,91.2136001586914,37.86776351928711,0.0,5.103586,81.9362030029297,9.042805969715118,563.0826644897461,160.50302099999936
2019-05-27 22:00:00,89.51091003417969,40.61345291137695,0.0,4.5660267,77.1540603637695,11.40640313923359,571.9120597839355,166.35702699999933
2019-05-27 23:00:00,88.5798568725586,44.07381057739258,0.0,4.6106367,75.5725021362305,5.611993812024593,539.0435905456543,160.01289999999935
2019-05-28 00:00:00,86.71367645263672,43.91378784179688,0.0,4.904469000000001,76.2608947753906,11.378254294395447,618.3084144592285,162.90243399999932
2019-05-28 01:00:00,84.21084594726562,49.04512405395508,0.0,6.455616,67.8015670776367,20.98522400856018,515.8059368133545,158.5060979999993
2019-05-28 02:00:00,82.5530776977539,52.7326545715332,0.0,6.663872200000001,70.2089996337891,25.709740161895752,538.6724586486816,165.5892929999993
2019-05-28 03:00:00,81.59880828857422,54.27326583862305,0.0,7.6503415,64.8734664916992,26.3547625541687,510.3454246520996,164.05301299999928
2019-05-28 04:00:00,81.0309829711914,58.13711166381836,0.0,8.621748,64.73114013671879,25.614110589027405,480.5020122528076,159.22960799999925
2019-05-28 05:00:00,79.48431396484375,58.72827529907226,39.0,9.709644,70.7265701293945,24.395957231521606,494.042293548584,144.10549799999922
2019-05-28 06:00:00,78.22315216064453,60.41815185546875,222.0,10.986344,68.1796112060547,21.63664448261261,481.7505302429199,151.02409199999926
2019-05-28 07:00:00,77.5875015258789,59.61685180664063,430.0,10.839457000000001,67.91854858398439,25.32848632335663,448.6195945739746,161.08813199999926
2019-05-28 08:00:00,76.66590118408203,61.31516647338867,662.0,10.651579,68.1748046875,26.63156223297119,498.21386909484863,165.62163999999927
2019-05-28 09:00:00,75.12621307373047,62.6723518371582,753.0,7.538895,72.8248672485352,26.267086029052734,460.19637298583984,180.02878499999923
2019-05-28 10:00:00,74.22003173828125,63.97286605834961,879.0,3.9859617,68.66603851318361,27.543692111968994,434.1317615509033,185.10318599999925
2019-05-28 11:00:00,73.92045593261719,65.59564208984375,939.0,3.2490952,66.84829711914061,29.23186683654785,492.4214630126953,166.78081699999927
2019-05-28 14:00:00,84.00780487060547,52.68317794799805,776.0,4.0731387,74.3358383178711,29.142388105392456,492.74123764038086,189.87991499999924
2019-05-28 15:00:00,86.07109069824219,51.80648803710938,710.0,3.8910677000000002,79.02232360839841,20.04566913843155,576.445556640625,186.23328999999927
2019-05-28 16:00:00,87.35380554199219,47.73820877075195,542.0,3.6308796,78.5559539794922,18.05992192029953,554.3203430175781,190.48672699999926
2019-05-28 17:00:00,89.3310546875,44.74078369140625,340.0,0.0,86.84884643554692,20.89846897125244,524.2072906494141,184.05989499999927
2019-05-28 18:00:00,90.53919219970705,41.5534553527832,110.0,3.1343396,85.5891571044922,21.15202784538269,542.367546081543,187.5693489999993
2019-05-28 19:00:00,90.77959442138672,39.823150634765625,4.0,0.0,85.3469161987305,21.10405170917511,565.9485206604004,191.6929919999993
2019-05-28 20:00:00,90.63479614257812,38.91544723510742,0.0,3.0190997000000004,85.0570755004883,22.094547986984253,568.952995300293,181.64900999999927
2019-05-28 21:00:00,91.15437316894531,39.75275039672852,0.0,4.8150379999999995,80.74974060058591,21.210826516151428,551.2374420166016,179.7622339999993
2019-05-28 22:00:00,89.2842025756836,39.83066177368164,0.0,6.5176444,69.2878036499023,12.944173991680145,570.5888328552246,173.6932629999993
2019-05-28 23:00:00,88.96700286865234,40.23163604736328,0.0,6.595096000000001,68.2869720458984,8.052965864539146,570.4121398925781,176.32279999999932
2019-05-29 00:00:00,87.27737426757812,42.43553924560547,0.0,6.342651,76.25038146972659,6.931009396910667,578.4236297607422,171.3241489999993
2019-05-29 01:00:00,84.36064147949219,49.78529739379883,0.0,6.1970277000000005,75.6536636352539,6.10349178314209,553.1017456054688,163.03018499999928
2019-05-29 02:00:00,82.81439971923828,53.71125793457031,0.0,6.568103999999999,80.8120498657227,19.47930344939232,529.5835227966309,178.29760399999932
2019-05-29 03:00:00,81.57760620117188,56.48576736450195,0.0,6.4762983,78.8263778686523,28.100229382514954,500.3728141784668,170.42210699999927
2019-05-29 04:00:00,80.9553451538086,57.3202018737793,0.0,7.194725,68.4771728515625,30.56549072265625,504.82530975341797,150.78865399999927
2019-05-29 05:00:00,80.35986328125,58.1711540222168,26.0,7.401236999999999,68.6092071533203,27.609900951385498,546.5520210266113,168.08820799999924
2019-05-29 06:00:00,80.05957794189453,57.63755798339844,217.0,7.894485,68.82733154296879,26.685240268707275,513.250114440918,155.63171499999925
2019-05-29 07:00:00,78.82669067382812,58.58356857299805,393.0,7.775199400000001,66.4570846557617,24.6404550075531,556.7498474121094,156.7704099999992
2019-06-04 11:00:00,63.84883499145508,51.98496627807617,502.0,12.692163,51.2639350891113,17.416165709495544,410.8346138000488,184.89231999999922
2019-06-04 12:00:00,63.54864501953125,52.40869140625,677.0,11.443787,52.998966217040994,4.440892098500626e-16,234.5162115097046,178.0400609999992
2019-06-04 13:00:00,66.37649536132811,48.26827621459961,366.0,10.49554,56.6541404724121,1.1758591830730443,242.19350242614746,139.8205309999992
2019-06-04 14:00:00,72.36181640625,42.59274673461914,507.0,10.266474,57.518192291259794,27.954833984375,293.67604064941406,228.86021399999922
2019-06-04 15:00:00,77.7271957397461,38.26069641113281,713.0,9.69168,61.3367919921875,20.41728174686432,379.3240489959717,138.20686299999923
2019-06-04 16:00:00,82.22953033447266,33.31380081176758,563.0,10.041464999999999,66.00930786132811,40.070398569107056,396.0532398223877,226.9754839999992
2019-06-04 17:00:00,82.33973693847656,33.61465072631836,348.0,9.820319999999999,62.729175567627,40.030884742736816,406.23953437805176,184.26625799999925
2019-06-04 18:00:00,85.02268981933594,32.83746719360352,107.0,10.297191,63.498138427734396,30.93758225440979,435.76838302612305,194.26643399999924
2019-06-04 19:00:00,84.55123901367188,30.645538330078125,4.0,8.27351,56.4442558288574,30.312934398651123,447.1983127593994,183.48174099999923
2019-06-04 20:00:00,83.20915985107422,35.9635009765625,0.0,7.279964,52.502857208252,29.754186868667603,457.25170135498047,180.0521279999992
2019-06-04 21:00:00,84.37797546386719,34.93676376342773,0.0,7.5014114,60.7899780273438,29.605802059173584,477.4837532043457,178.83358999999922
2019-06-04 22:00:00,84.10635375976562,32.75996780395508,0.0,9.135197,54.1905517578125,29.52301025390625,431.1555633544922,172.3600739999992
2019-06-04 23:00:00,82.4895248413086,32.676624298095696,0.0,9.279110000000001,56.755455017089794,30.59020209312439,482.2632141113281,164.4284819999992
2019-06-05 00:00:00,80.916748046875,36.2581787109375,0.0,9.1357765,58.3223190307617,29.57843804359436,439.428503036499,165.7821479999992
2019-06-05 01:00:00,79.02803039550781,40.23682022094727,0.0,9.81532,58.4450798034668,24.34301722049713,430.159423828125,168.84898299999924
2019-06-05 02:00:00,77.73760986328125,45.95413589477539,0.0,12.743063000000001,62.601070404052706,24.335155367851257,451.1041793823242,173.67360999999917
2019-06-05 03:00:00,77.40632629394531,48.49940872192383,0.0,12.878845,49.762367248535206,26.322247982025146,429.9496078491211,130.95169399999918
2019-06-05 04:00:00,77.09452819824219,48.14981079101562,0.0,12.838814,57.850711822509794,27.57545232772827,400.7184886932373,165.28424799999917
2019-06-05 05:00:00,75.54650115966797,51.50677490234375,20.0,12.652583,52.4374847412109,28.544549703598022,396.8829536437988,204.88159199999916
2019-06-05 06:00:00,75.24272155761719,53.05385971069336,121.0,13.005898,58.2299919128418,28.995962619781494,405.38512420654297,156.10422099999917
2019-06-05 07:00:00,76.24124145507812,52.93932723999024,315.0,12.851045,54.2411880493164,32.160699129104614,443.8288803100586,154.70838499999917
2019-06-05 08:00:00,76.25321960449219,53.0203857421875,454.0,12.954188,51.0788764953613,32.80376863479614,384.46028327941895,157.29737799999913
2019-06-05 09:00:00,75.95313262939453,52.42441940307617,796.0,8.167928,54.17842102050779,32.844189405441284,448.32899475097656,176.93493899999908
2019-06-05 10:00:00,74.98323822021484,53.65462875366211,303.0,7.5642815,72.5476531982422,34.960832595825195,386.35314178466797,185.50036699999907
2019-06-05 11:00:00,74.92802429199219,54.445068359375,844.0,5.1639256,71.0628280639648,34.82706880569458,397.5491580963135,183.08006699999905
2019-06-05 13:00:00,77.19246673583984,51.34843444824219,766.0,3.1752846000000003,84.3287353515625,35.237382888793945,363.8036403656006,174.251755999999
2019-06-05 14:00:00,79.73294067382812,47.02728271484375,595.0,0.0,79.4424743652344,31.916563987731934,427.8111381530762,199.89973599999897
2019-06-05 15:00:00,83.44868469238281,46.89361953735352,743.0,0.0,85.2266616821289,24.35397160053253,503.2145004272461,205.16821699999895
